Wall time,Step,Value
1765335201.5775433,3370,2.52587890625
1765335238.4860032,3380,2.7457032203674316
1765335275.043095,3390,2.673046827316284
1765335311.5186594,3400,2.62109375
1765335347.9944801,3410,2.6371092796325684
1765335385.1689887,3420,2.556640625
1765335422.2388072,3430,2.5123047828674316
1765335459.885313,3440,2.813671827316284
1765335495.1773283,3450,2.663281202316284
1765335532.0546818,3460,2.8617186546325684
1765335568.347685,3470,2.4476561546325684
1765335605.2570684,3480,2.177734375
1765335642.7866428,3490,2.5302734375
1765335680.1832268,3500,2.5982422828674316
1765335716.4602084,3510,2.4966797828674316
1765335754.0464659,3520,2.9638671875
1765335791.5844119,3530,2.9144530296325684
1765335828.9385488,3540,2.4000000953674316
1765335865.4092743,3550,2.45654296875
1765335902.7978466,3560,2.1988282203674316
1765335939.927309,3570,2.5220704078674316
1765335976.064216,3580,2.1903319358825684
1765336012.673407,3590,2.448925733566284
1765336048.7112594,3600,2.594921827316284
1765336085.5357287,3610,2.768749952316284
1765336122.026511,3620,2.6917967796325684
1765336158.879896,3630,2.761523485183716
1765336196.6063275,3640,2.4873046875
1765336233.755075,3650,2.5482420921325684
1765336270.890239,3660,2.3726563453674316
1765336307.2348561,3670,2.6781249046325684
1765336344.6268194,3680,2.747363328933716
1765336381.6994982,3690,3.062695264816284
1765336418.4480128,3700,2.763671875
1765336454.6155794,3710,2.515429735183716
1765336491.4376702,3720,2.575976610183716
1765336528.0153098,3730,2.610644578933716
1765336564.4396238,3740,2.5074219703674316
1765336601.7008345,3750,3.0074219703674316
